age,gender,chiptime,year,marathon,country,finishers
29,M,147.1,2000,Big Sur Marathon,US,2392
30,M,152.8833,2000,Big Sur Marathon,US,2392
31,M,154.4833,2000,Big Sur Marathon,US,2392
30,M,160.6333,2000,Big Sur Marathon,US,2392
35,M,162.6833,2000,Big Sur Marathon,US,2392
40,M,164.3833,2000,Big Sur Marathon,US,2392
39,M,166.2667,2000,Big Sur Marathon,US,2392
38,F,166.8833,2000,Big Sur Marathon,US,2392
29,M,166.9667,2000,Big Sur Marathon,US,2392
24,M,168.4,2000,Big Sur Marathon,US,2392
27,F,169.3833,2000,Big Sur Marathon,US,2392
40,M,169.45,2000,Big Sur Marathon,US,2392
25,M,172.35,2000,Big Sur Marathon,US,2392
32,M,172.7167,2000,Big Sur Marathon,US,2392
37,M,173.75,2000,Big Sur Marathon,US,2392
41,M,173.7833,2000,Big Sur Marathon,US,2392
24,M,174.95,2000,Big Sur Marathon,US,2392
41,F,175.0333,2000,Big Sur Marathon,US,2392
27,M,175.05,2000,Big Sur Marathon,US,2392
30,M,175.5333,2000,Big Sur Marathon,US,2392
30,F,176.0333,2000,Big Sur Marathon,US,2392
45,M,176.15,2000,Big Sur Marathon,US,2392
31,M,176.2333,2000,Big Sur Marathon,US,2392
24,M,176.75,2000,Big Sur Marathon,US,2392
42,M,177.0333,2000,Big Sur Marathon,US,2392
41,M,177.4833,2000,Big Sur Marathon,US,2392
42,F,177.5833,2000,Big Sur Marathon,US,2392
40,M,178.1,2000,Big Sur Marathon,US,2392
37,M,178.2333,2000,Big Sur Marathon,US,2392
44,M,178.3333,2000,Big Sur Marathon,US,2392
25,M,178.4167,2000,Big Sur Marathon,US,2392
34,M,178.6667,2000,Big Sur Marathon,US,2392
53,M,178.8667,2000,Big Sur Marathon,US,2392
35,M,179.3,2000,Big Sur Marathon,US,2392
46,M,179.8833,2000,Big Sur Marathon,US,2392
45,M,180.1167,2000,Big Sur Marathon,US,2392
35,M,180.4833,2000,Big Sur Marathon,US,2392
32,M,181.2667,2000,Big Sur Marathon,US,2392
31,M,182.3167,2000,Big Sur Marathon,US,2392
40,M,182.6167,2000,Big Sur Marathon,US,2392
25,M,183.0167,2000,Big Sur Marathon,US,2392
36,M,183.6833,2000,Big Sur Marathon,US,2392
33,M,183.7167,2000,Big Sur Marathon,US,2392
44,M,184.4667,2000,Big Sur Marathon,US,2392
30,M,184.8333,2000,Big Sur Marathon,US,2392
36,M,186.1,2000,Big Sur Marathon,US,2392
36,M,186.85,2000,Big Sur Marathon,US,2392
53,M,187.4167,2000,Big Sur Marathon,US,2392
40,M,187.5667,2000,Big Sur Marathon,US,2392
40,M,187.7167,2000,Big Sur Marathon,US,2392
30,F,188.45,2000,Big Sur Marathon,US,2392
32,M,188.5667,2000,Big Sur Marathon,US,2392
45,M,189.25,2000,Big Sur Marathon,US,2392
37,M,190.15,2000,Big Sur Marathon,US,2392
42,M,190.4833,2000,Big Sur Marathon,US,2392
40,M,190.65,2000,Big Sur Marathon,US,2392
39,M,190.8667,2000,Big Sur Marathon,US,2392
45,M,191,2000,Big Sur Marathon,US,2392
31,M,191.1333,2000,Big Sur Marathon,US,2392
32,M,191.2333,2000,Big Sur Marathon,US,2392
41,M,191.4333,2000,Big Sur Marathon,US,2392
39,M,191.5333,2000,Big Sur Marathon,US,2392
50,M,192.6167,2000,Big Sur Marathon,US,2392
35,M,192.6167,2000,Big Sur Marathon,US,2392
47,M,192.85,2000,Big Sur Marathon,US,2392
25,M,192.8833,2000,Big Sur Marathon,US,2392
36,M,193.3,2000,Big Sur Marathon,US,2392
42,M,193.4333,2000,Big Sur Marathon,US,2392
34,M,193.45,2000,Big Sur Marathon,US,2392
51,M,193.5167,2000,Big Sur Marathon,US,2392
42,M,193.5667,2000,Big Sur Marathon,US,2392
45,F,193.6333,2000,Big Sur Marathon,US,2392
29,M,194.1667,2000,Big Sur Marathon,US,2392
53,M,194.3,2000,Big Sur Marathon,US,2392
39,M,194.4333,2000,Big Sur Marathon,US,2392
52,M,194.6833,2000,Big Sur Marathon,US,2392
39,F,194.9,2000,Big Sur Marathon,US,2392
25,M,194.9,2000,Big Sur Marathon,US,2392
47,M,195.1333,2000,Big Sur Marathon,US,2392
46,M,195.4333,2000,Big Sur Marathon,US,2392
31,F,195.4833,2000,Big Sur Marathon,US,2392
31,M,195.5667,2000,Big Sur Marathon,US,2392
44,M,195.9667,2000,Big Sur Marathon,US,2392
40,M,196.0667,2000,Big Sur Marathon,US,2392
36,M,196.1,2000,Big Sur Marathon,US,2392
41,M,196.3333,2000,Big Sur Marathon,US,2392
39,M,196.35,2000,Big Sur Marathon,US,2392
39,M,196.55,2000,Big Sur Marathon,US,2392
40,M,197,2000,Big Sur Marathon,US,2392
31,M,197.1833,2000,Big Sur Marathon,US,2392
26,F,197.2833,2000,Big Sur Marathon,US,2392
40,M,197.85,2000,Big Sur Marathon,US,2392
22,M,197.95,2000,Big Sur Marathon,US,2392
39,M,198.35,2000,Big Sur Marathon,US,2392
36,M,198.3667,2000,Big Sur Marathon,US,2392
44,M,198.65,2000,Big Sur Marathon,US,2392
49,F,199,2000,Big Sur Marathon,US,2392
25,M,199.0167,2000,Big Sur Marathon,US,2392
30,M,199.0667,2000,Big Sur Marathon,US,2392
53,M,199.3833,2000,Big Sur Marathon,US,2392
49,M,199.5833,2000,Big Sur Marathon,US,2392
40,F,199.7,2000,Big Sur Marathon,US,2392
30,F,199.7667,2000,Big Sur Marathon,US,2392
45,M,199.7833,2000,Big Sur Marathon,US,2392
45,M,199.8667,2000,Big Sur Marathon,US,2392
26,F,200.0667,2000,Big Sur Marathon,US,2392
21,M,200.0667,2000,Big Sur Marathon,US,2392
42,M,200.6667,2000,Big Sur Marathon,US,2392
37,M,200.75,2000,Big Sur Marathon,US,2392
22,M,200.8667,2000,Big Sur Marathon,US,2392
34,M,200.8667,2000,Big Sur Marathon,US,2392
24,M,200.9,2000,Big Sur Marathon,US,2392
36,M,201.1,2000,Big Sur Marathon,US,2392
29,M,201.1333,2000,Big Sur Marathon,US,2392
41,M,201.25,2000,Big Sur Marathon,US,2392
39,M,201.3333,2000,Big Sur Marathon,US,2392
35,M,201.55,2000,Big Sur Marathon,US,2392
35,M,201.6833,2000,Big Sur Marathon,US,2392
51,M,201.75,2000,Big Sur Marathon,US,2392
46,M,201.9,2000,Big Sur Marathon,US,2392
40,M,202.1833,2000,Big Sur Marathon,US,2392
27,M,202.2167,2000,Big Sur Marathon,US,2392
46,M,202.2667,2000,Big Sur Marathon,US,2392
25,M,202.3,2000,Big Sur Marathon,US,2392
39,M,202.3833,2000,Big Sur Marathon,US,2392
29,F,202.5667,2000,Big Sur Marathon,US,2392
41,M,202.5833,2000,Big Sur Marathon,US,2392
38,M,202.7,2000,Big Sur Marathon,US,2392
46,M,202.7333,2000,Big Sur Marathon,US,2392
24,M,202.7833,2000,Big Sur Marathon,US,2392
41,M,203.2167,2000,Big Sur Marathon,US,2392
53,M,203.2667,2000,Big Sur Marathon,US,2392
35,M,203.3167,2000,Big Sur Marathon,US,2392
27,M,203.3833,2000,Big Sur Marathon,US,2392
40,M,203.4833,2000,Big Sur Marathon,US,2392
31,M,203.5667,2000,Big Sur Marathon,US,2392
44,F,203.7833,2000,Big Sur Marathon,US,2392
26,M,203.9167,2000,Big Sur Marathon,US,2392
29,M,203.9333,2000,Big Sur Marathon,US,2392
44,M,204,2000,Big Sur Marathon,US,2392
41,M,204.1833,2000,Big Sur Marathon,US,2392
33,F,204.2,2000,Big Sur Marathon,US,2392
46,M,204.2333,2000,Big Sur Marathon,US,2392
35,M,204.2667,2000,Big Sur Marathon,US,2392
38,M,204.5167,2000,Big Sur Marathon,US,2392
31,M,204.7667,2000,Big Sur Marathon,US,2392
36,F,204.7833,2000,Big Sur Marathon,US,2392
46,M,204.7833,2000,Big Sur Marathon,US,2392
45,F,204.8,2000,Big Sur Marathon,US,2392
41,M,204.8833,2000,Big Sur Marathon,US,2392
36,M,204.9667,2000,Big Sur Marathon,US,2392
25,F,205.1167,2000,Big Sur Marathon,US,2392
48,M,205.15,2000,Big Sur Marathon,US,2392
42,M,205.35,2000,Big Sur Marathon,US,2392
51,F,205.5,2000,Big Sur Marathon,US,2392
43,M,205.5333,2000,Big Sur Marathon,US,2392
38,F,205.8167,2000,Big Sur Marathon,US,2392
44,M,206.05,2000,Big Sur Marathon,US,2392
42,M,206.2833,2000,Big Sur Marathon,US,2392
22,M,206.3,2000,Big Sur Marathon,US,2392
29,M,206.4,2000,Big Sur Marathon,US,2392
40,M,206.4667,2000,Big Sur Marathon,US,2392
40,M,206.4833,2000,Big Sur Marathon,US,2392
12,M,206.5333,2000,Big Sur Marathon,US,2392
28,M,206.55,2000,Big Sur Marathon,US,2392
40,M,206.5667,2000,Big Sur Marathon,US,2392
36,M,206.6833,2000,Big Sur Marathon,US,2392
34,M,206.7,2000,Big Sur Marathon,US,2392
22,M,206.8333,2000,Big Sur Marathon,US,2392
36,M,206.9167,2000,Big Sur Marathon,US,2392
66,M,206.9333,2000,Big Sur Marathon,US,2392
51,M,206.9333,2000,Big Sur Marathon,US,2392
38,M,206.9667,2000,Big Sur Marathon,US,2392
28,F,207.1333,2000,Big Sur Marathon,US,2392
33,F,207.1667,2000,Big Sur Marathon,US,2392
43,M,207.25,2000,Big Sur Marathon,US,2392
48,M,207.3167,2000,Big Sur Marathon,US,2392
28,M,207.4,2000,Big Sur Marathon,US,2392
31,M,207.4333,2000,Big Sur Marathon,US,2392
52,M,207.5333,2000,Big Sur Marathon,US,2392
51,M,207.6333,2000,Big Sur Marathon,US,2392
29,M,207.8,2000,Big Sur Marathon,US,2392
52,M,207.8833,2000,Big Sur Marathon,US,2392
39,M,207.9833,2000,Big Sur Marathon,US,2392
24,M,208.0167,2000,Big Sur Marathon,US,2392
36,M,208.2333,2000,Big Sur Marathon,US,2392
41,M,208.2667,2000,Big Sur Marathon,US,2392
28,M,208.3167,2000,Big Sur Marathon,US,2392
45,M,208.3333,2000,Big Sur Marathon,US,2392
42,M,208.35,2000,Big Sur Marathon,US,2392
51,M,208.5,2000,Big Sur Marathon,US,2392
26,M,208.5167,2000,Big Sur Marathon,US,2392
49,M,208.5333,2000,Big Sur Marathon,US,2392
27,M,208.55,2000,Big Sur Marathon,US,2392
37,M,208.5833,2000,Big Sur Marathon,US,2392
33,F,208.7333,2000,Big Sur Marathon,US,2392
41,M,208.75,2000,Big Sur Marathon,US,2392
42,M,208.8167,2000,Big Sur Marathon,US,2392
32,M,208.8333,2000,Big Sur Marathon,US,2392
27,M,208.9,2000,Big Sur Marathon,US,2392
42,M,208.9333,2000,Big Sur Marathon,US,2392
36,M,209.05,2000,Big Sur Marathon,US,2392
46,M,209.4,2000,Big Sur Marathon,US,2392
40,F,209.4333,2000,Big Sur Marathon,US,2392
34,M,209.6333,2000,Big Sur Marathon,US,2392
34,M,209.6833,2000,Big Sur Marathon,US,2392
37,F,209.7,2000,Big Sur Marathon,US,2392
42,M,209.8167,2000,Big Sur Marathon,US,2392
43,F,209.8833,2000,Big Sur Marathon,US,2392
52,M,209.9667,2000,Big Sur Marathon,US,2392
31,M,210.1167,2000,Big Sur Marathon,US,2392
44,M,210.1167,2000,Big Sur Marathon,US,2392
43,M,210.1833,2000,Big Sur Marathon,US,2392
45,M,210.2167,2000,Big Sur Marathon,US,2392
40,M,210.3,2000,Big Sur Marathon,US,2392
28,M,210.3833,2000,Big Sur Marathon,US,2392
47,M,210.4167,2000,Big Sur Marathon,US,2392
33,M,210.45,2000,Big Sur Marathon,US,2392
42,M,210.5333,2000,Big Sur Marathon,US,2392
36,F,210.7333,2000,Big Sur Marathon,US,2392
33,M,210.8833,2000,Big Sur Marathon,US,2392
54,M,210.9667,2000,Big Sur Marathon,US,2392
52,M,211.1667,2000,Big Sur Marathon,US,2392
39,M,211.1833,2000,Big Sur Marathon,US,2392
35,M,211.3833,2000,Big Sur Marathon,US,2392
51,M,211.4667,2000,Big Sur Marathon,US,2392
33,M,211.4833,2000,Big Sur Marathon,US,2392
26,F,211.5833,2000,Big Sur Marathon,US,2392
35,M,211.8,2000,Big Sur Marathon,US,2392
36,M,211.9667,2000,Big Sur Marathon,US,2392
29,M,211.9833,2000,Big Sur Marathon,US,2392
20,M,212.3167,2000,Big Sur Marathon,US,2392
35,M,212.3333,2000,Big Sur Marathon,US,2392
38,M,212.5667,2000,Big Sur Marathon,US,2392
43,M,212.8667,2000,Big Sur Marathon,US,2392
44,M,212.9,2000,Big Sur Marathon,US,2392
36,M,212.9167,2000,Big Sur Marathon,US,2392
25,F,212.9667,2000,Big Sur Marathon,US,2392
55,M,213.0167,2000,Big Sur Marathon,US,2392
34,F,213.0833,2000,Big Sur Marathon,US,2392
29,M,213.1833,2000,Big Sur Marathon,US,2392
39,M,213.3333,2000,Big Sur Marathon,US,2392
44,M,213.3333,2000,Big Sur Marathon,US,2392
24,M,213.3833,2000,Big Sur Marathon,US,2392
41,M,213.5,2000,Big Sur Marathon,US,2392
63,M,213.5667,2000,Big Sur Marathon,US,2392
41,M,213.7333,2000,Big Sur Marathon,US,2392
51,M,213.85,2000,Big Sur Marathon,US,2392
35,F,213.9167,2000,Big Sur Marathon,US,2392
42,M,214.05,2000,Big Sur Marathon,US,2392
45,M,214.1167,2000,Big Sur Marathon,US,2392
31,M,214.1667,2000,Big Sur Marathon,US,2392
23,M,214.2167,2000,Big Sur Marathon,US,2392
30,F,214.3667,2000,Big Sur Marathon,US,2392
45,M,214.3833,2000,Big Sur Marathon,US,2392
25,M,214.5167,2000,Big Sur Marathon,US,2392
38,M,214.5833,2000,Big Sur Marathon,US,2392
36,M,214.65,2000,Big Sur Marathon,US,2392
29,F,214.6667,2000,Big Sur Marathon,US,2392
32,M,215.1,2000,Big Sur Marathon,US,2392
27,M,215.2333,2000,Big Sur Marathon,US,2392
34,M,215.3167,2000,Big Sur Marathon,US,2392
64,M,215.35,2000,Big Sur Marathon,US,2392
59,M,215.4667,2000,Big Sur Marathon,US,2392
42,M,215.5167,2000,Big Sur Marathon,US,2392
44,M,215.55,2000,Big Sur Marathon,US,2392
33,M,215.7167,2000,Big Sur Marathon,US,2392
47,M,215.8167,2000,Big Sur Marathon,US,2392
39,M,215.8667,2000,Big Sur Marathon,US,2392
46,M,215.8833,2000,Big Sur Marathon,US,2392
43,M,216.05,2000,Big Sur Marathon,US,2392
19,M,216.0833,2000,Big Sur Marathon,US,2392
29,M,216.2167,2000,Big Sur Marathon,US,2392
30,M,216.25,2000,Big Sur Marathon,US,2392
39,M,216.3833,2000,Big Sur Marathon,US,2392
27,M,216.45,2000,Big Sur Marathon,US,2392
52,F,216.5167,2000,Big Sur Marathon,US,2392
18,M,216.55,2000,Big Sur Marathon,US,2392
34,M,216.55,2000,Big Sur Marathon,US,2392
63,M,216.55,2000,Big Sur Marathon,US,2392
30,F,216.5833,2000,Big Sur Marathon,US,2392
50,M,216.7167,2000,Big Sur Marathon,US,2392
31,M,217.3833,2000,Big Sur Marathon,US,2392
31,M,217.4,2000,Big Sur Marathon,US,2392
48,F,217.4333,2000,Big Sur Marathon,US,2392
20,M,217.4667,2000,Big Sur Marathon,US,2392
33,M,217.55,2000,Big Sur Marathon,US,2392
32,M,217.7333,2000,Big Sur Marathon,US,2392
30,M,217.75,2000,Big Sur Marathon,US,2392
43,M,217.7667,2000,Big Sur Marathon,US,2392
36,M,217.7833,2000,Big Sur Marathon,US,2392
31,M,217.95,2000,Big Sur Marathon,US,2392
32,M,217.9833,2000,Big Sur Marathon,US,2392
33,M,218.2167,2000,Big Sur Marathon,US,2392
42,F,218.25,2000,Big Sur Marathon,US,2392
44,M,218.2667,2000,Big Sur Marathon,US,2392
40,M,218.4,2000,Big Sur Marathon,US,2392
27,F,218.4167,2000,Big Sur Marathon,US,2392
47,M,218.5833,2000,Big Sur Marathon,US,2392
32,M,218.6167,2000,Big Sur Marathon,US,2392
26,M,218.7,2000,Big Sur Marathon,US,2392
42,M,218.7167,2000,Big Sur Marathon,US,2392
34,M,218.7833,2000,Big Sur Marathon,US,2392
47,M,218.9167,2000,Big Sur Marathon,US,2392
46,M,219.0667,2000,Big Sur Marathon,US,2392
44,M,219.1333,2000,Big Sur Marathon,US,2392
39,M,219.15,2000,Big Sur Marathon,US,2392
34,M,219.3667,2000,Big Sur Marathon,US,2392
31,F,219.4167,2000,Big Sur Marathon,US,2392
44,M,219.6833,2000,Big Sur Marathon,US,2392
27,F,219.7,2000,Big Sur Marathon,US,2392
42,M,219.75,2000,Big Sur Marathon,US,2392
29,F,219.7833,2000,Big Sur Marathon,US,2392
35,M,219.8,2000,Big Sur Marathon,US,2392
29,M,219.8333,2000,Big Sur Marathon,US,2392
55,M,219.9167,2000,Big Sur Marathon,US,2392
49,M,219.9333,2000,Big Sur Marathon,US,2392
42,M,219.9833,2000,Big Sur Marathon,US,2392
43,M,220.0167,2000,Big Sur Marathon,US,2392
34,F,220.1167,2000,Big Sur Marathon,US,2392
44,M,220.15,2000,Big Sur Marathon,US,2392
43,M,220.15,2000,Big Sur Marathon,US,2392
45,F,220.3333,2000,Big Sur Marathon,US,2392
32,M,220.45,2000,Big Sur Marathon,US,2392
37,M,220.5167,2000,Big Sur Marathon,US,2392
36,M,220.5667,2000,Big Sur Marathon,US,2392
43,M,220.6,2000,Big Sur Marathon,US,2392
34,M,220.6333,2000,Big Sur Marathon,US,2392
33,F,220.7333,2000,Big Sur Marathon,US,2392
24,M,220.7667,2000,Big Sur Marathon,US,2392
33,M,220.7667,2000,Big Sur Marathon,US,2392
39,F,220.9,2000,Big Sur Marathon,US,2392
41,M,220.95,2000,Big Sur Marathon,US,2392
34,M,221.2167,2000,Big Sur Marathon,US,2392
27,M,221.35,2000,Big Sur Marathon,US,2392
47,M,221.3667,2000,Big Sur Marathon,US,2392
53,M,221.55,2000,Big Sur Marathon,US,2392
27,M,221.75,2000,Big Sur Marathon,US,2392
47,M,221.7667,2000,Big Sur Marathon,US,2392
31,F,221.7667,2000,Big Sur Marathon,US,2392
40,M,221.7833,2000,Big Sur Marathon,US,2392
29,M,221.8,2000,Big Sur Marathon,US,2392
44,F,221.85,2000,Big Sur Marathon,US,2392
35,M,221.8833,2000,Big Sur Marathon,US,2392
37,F,221.9167,2000,Big Sur Marathon,US,2392
53,M,222.1,2000,Big Sur Marathon,US,2392
36,M,222.2167,2000,Big Sur Marathon,US,2392
41,M,222.35,2000,Big Sur Marathon,US,2392
45,M,222.4333,2000,Big Sur Marathon,US,2392
25,F,222.4833,2000,Big Sur Marathon,US,2392
47,M,222.6167,2000,Big Sur Marathon,US,2392
47,M,222.7167,2000,Big Sur Marathon,US,2392
39,M,222.8333,2000,Big Sur Marathon,US,2392
42,M,222.85,2000,Big Sur Marathon,US,2392
39,M,222.9,2000,Big Sur Marathon,US,2392
26,M,222.9,2000,Big Sur Marathon,US,2392
66,M,222.95,2000,Big Sur Marathon,US,2392
41,F,222.9833,2000,Big Sur Marathon,US,2392
34,M,223,2000,Big Sur Marathon,US,2392
24,F,223.0333,2000,Big Sur Marathon,US,2392
36,M,223.05,2000,Big Sur Marathon,US,2392
45,M,223.0667,2000,Big Sur Marathon,US,2392
44,F,223.1,2000,Big Sur Marathon,US,2392
24,F,223.1833,2000,Big Sur Marathon,US,2392
51,F,223.2333,2000,Big Sur Marathon,US,2392
41,M,223.2833,2000,Big Sur Marathon,US,2392
26,M,223.3667,2000,Big Sur Marathon,US,2392
40,M,223.4,2000,Big Sur Marathon,US,2392
29,M,223.4,2000,Big Sur Marathon,US,2392
51,M,223.4167,2000,Big Sur Marathon,US,2392
38,F,223.4833,2000,Big Sur Marathon,US,2392
56,M,223.6667,2000,Big Sur Marathon,US,2392
47,M,223.85,2000,Big Sur Marathon,US,2392
30,M,223.9333,2000,Big Sur Marathon,US,2392
33,F,223.95,2000,Big Sur Marathon,US,2392
39,M,224.1333,2000,Big Sur Marathon,US,2392
55,F,224.15,2000,Big Sur Marathon,US,2392
48,M,224.1833,2000,Big Sur Marathon,US,2392
33,F,224.2833,2000,Big Sur Marathon,US,2392
48,F,224.3167,2000,Big Sur Marathon,US,2392
35,F,224.3833,2000,Big Sur Marathon,US,2392
52,M,224.4167,2000,Big Sur Marathon,US,2392
51,M,224.4833,2000,Big Sur Marathon,US,2392
44,F,224.5167,2000,Big Sur Marathon,US,2392
33,M,224.5333,2000,Big Sur Marathon,US,2392
33,M,224.8333,2000,Big Sur Marathon,US,2392
32,M,224.85,2000,Big Sur Marathon,US,2392
47,M,224.8667,2000,Big Sur Marathon,US,2392
24,M,224.9667,2000,Big Sur Marathon,US,2392
62,M,225,2000,Big Sur Marathon,US,2392
39,M,225.15,2000,Big Sur Marathon,US,2392
53,M,225.15,2000,Big Sur Marathon,US,2392
43,M,225.2,2000,Big Sur Marathon,US,2392
50,M,225.2667,2000,Big Sur Marathon,US,2392
40,M,225.3333,2000,Big Sur Marathon,US,2392
36,M,225.3833,2000,Big Sur Marathon,US,2392
39,F,225.4,2000,Big Sur Marathon,US,2392
25,M,225.4333,2000,Big Sur Marathon,US,2392
58,M,225.5167,2000,Big Sur Marathon,US,2392
32,M,225.7667,2000,Big Sur Marathon,US,2392
42,F,225.9333,2000,Big Sur Marathon,US,2392
43,F,225.9833,2000,Big Sur Marathon,US,2392
37,M,226,2000,Big Sur Marathon,US,2392
28,M,226.1,2000,Big Sur Marathon,US,2392
29,M,226.1167,2000,Big Sur Marathon,US,2392
28,M,226.15,2000,Big Sur Marathon,US,2392
39,M,226.1833,2000,Big Sur Marathon,US,2392
41,M,226.3,2000,Big Sur Marathon,US,2392
45,M,226.3167,2000,Big Sur Marathon,US,2392
32,M,226.4,2000,Big Sur Marathon,US,2392
46,M,226.4333,2000,Big Sur Marathon,US,2392
33,F,226.5,2000,Big Sur Marathon,US,2392
32,M,226.5167,2000,Big Sur Marathon,US,2392
25,M,226.5167,2000,Big Sur Marathon,US,2392
57,M,226.5833,2000,Big Sur Marathon,US,2392
26,M,226.6167,2000,Big Sur Marathon,US,2392
30,M,226.7333,2000,Big Sur Marathon,US,2392
31,M,226.7833,2000,Big Sur Marathon,US,2392
39,M,226.8167,2000,Big Sur Marathon,US,2392
46,M,226.9,2000,Big Sur Marathon,US,2392
35,M,226.9167,2000,Big Sur Marathon,US,2392
34,M,226.95,2000,Big Sur Marathon,US,2392
39,M,227.0333,2000,Big Sur Marathon,US,2392
31,F,227.0833,2000,Big Sur Marathon,US,2392
37,M,227.1167,2000,Big Sur Marathon,US,2392
27,M,227.2667,2000,Big Sur Marathon,US,2392
50,M,227.3333,2000,Big Sur Marathon,US,2392
29,M,227.3833,2000,Big Sur Marathon,US,2392
36,M,227.4333,2000,Big Sur Marathon,US,2392
30,F,227.45,2000,Big Sur Marathon,US,2392
50,F,227.5167,2000,Big Sur Marathon,US,2392
32,M,227.55,2000,Big Sur Marathon,US,2392
24,F,227.5833,2000,Big Sur Marathon,US,2392
40,M,227.6,2000,Big Sur Marathon,US,2392
38,F,227.6167,2000,Big Sur Marathon,US,2392
34,M,227.6833,2000,Big Sur Marathon,US,2392
37,M,227.7,2000,Big Sur Marathon,US,2392
33,F,227.7333,2000,Big Sur Marathon,US,2392
41,M,227.7667,2000,Big Sur Marathon,US,2392
41,F,227.7833,2000,Big Sur Marathon,US,2392
50,M,227.8,2000,Big Sur Marathon,US,2392
31,M,227.8167,2000,Big Sur Marathon,US,2392
29,M,227.8833,2000,Big Sur Marathon,US,2392
61,M,227.8833,2000,Big Sur Marathon,US,2392
41,M,227.9167,2000,Big Sur Marathon,US,2392
29,M,227.9833,2000,Big Sur Marathon,US,2392
34,M,228,2000,Big Sur Marathon,US,2392
40,M,228.0667,2000,Big Sur Marathon,US,2392
39,M,228.1,2000,Big Sur Marathon,US,2392
43,M,228.1333,2000,Big Sur Marathon,US,2392
33,M,228.1833,2000,Big Sur Marathon,US,2392
31,F,228.2333,2000,Big Sur Marathon,US,2392
60,M,228.3167,2000,Big Sur Marathon,US,2392
31,M,228.3833,2000,Big Sur Marathon,US,2392
30,M,228.4833,2000,Big Sur Marathon,US,2392
30,M,228.5333,2000,Big Sur Marathon,US,2392
43,M,228.5667,2000,Big Sur Marathon,US,2392
42,M,228.6,2000,Big Sur Marathon,US,2392
42,M,228.6333,2000,Big Sur Marathon,US,2392
41,M,228.6833,2000,Big Sur Marathon,US,2392
54,M,228.75,2000,Big Sur Marathon,US,2392
36,M,228.7833,2000,Big Sur Marathon,US,2392
30,M,228.8667,2000,Big Sur Marathon,US,2392
39,M,228.8833,2000,Big Sur Marathon,US,2392
39,M,228.9167,2000,Big Sur Marathon,US,2392
33,M,228.9833,2000,Big Sur Marathon,US,2392
43,M,229.0333,2000,Big Sur Marathon,US,2392
54,M,229.4167,2000,Big Sur Marathon,US,2392
47,M,229.45,2000,Big Sur Marathon,US,2392
52,M,229.5667,2000,Big Sur Marathon,US,2392
49,M,229.65,2000,Big Sur Marathon,US,2392
46,M,229.85,2000,Big Sur Marathon,US,2392
41,M,229.9333,2000,Big Sur Marathon,US,2392
28,F,229.9667,2000,Big Sur Marathon,US,2392
35,M,229.9833,2000,Big Sur Marathon,US,2392
38,F,230.1,2000,Big Sur Marathon,US,2392
33,M,230.15,2000,Big Sur Marathon,US,2392
32,F,230.1833,2000,Big Sur Marathon,US,2392
26,M,230.2833,2000,Big Sur Marathon,US,2392
32,M,230.3667,2000,Big Sur Marathon,US,2392
44,M,230.3833,2000,Big Sur Marathon,US,2392
42,M,230.4333,2000,Big Sur Marathon,US,2392
42,M,230.4667,2000,Big Sur Marathon,US,2392
32,M,230.5,2000,Big Sur Marathon,US,2392
53,M,230.5833,2000,Big Sur Marathon,US,2392
35,M,230.65,2000,Big Sur Marathon,US,2392
27,F,230.6833,2000,Big Sur Marathon,US,2392
32,F,230.7833,2000,Big Sur Marathon,US,2392
31,M,230.85,2000,Big Sur Marathon,US,2392
50,M,230.8667,2000,Big Sur Marathon,US,2392
22,F,230.8833,2000,Big Sur Marathon,US,2392
37,M,231.05,2000,Big Sur Marathon,US,2392
33,M,231.1333,2000,Big Sur Marathon,US,2392
34,M,231.15,2000,Big Sur Marathon,US,2392
39,F,231.1667,2000,Big Sur Marathon,US,2392
47,M,231.3,2000,Big Sur Marathon,US,2392
48,M,231.3167,2000,Big Sur Marathon,US,2392
37,M,231.3833,2000,Big Sur Marathon,US,2392
34,F,231.3833,2000,Big Sur Marathon,US,2392
44,F,231.45,2000,Big Sur Marathon,US,2392
40,F,231.6167,2000,Big Sur Marathon,US,2392
45,M,231.65,2000,Big Sur Marathon,US,2392
19,F,231.6833,2000,Big Sur Marathon,US,2392
23,M,231.6833,2000,Big Sur Marathon,US,2392
31,M,231.75,2000,Big Sur Marathon,US,2392
45,F,231.75,2000,Big Sur Marathon,US,2392
55,M,231.8333,2000,Big Sur Marathon,US,2392
21,F,231.85,2000,Big Sur Marathon,US,2392
20,F,231.85,2000,Big Sur Marathon,US,2392
53,M,231.8833,2000,Big Sur Marathon,US,2392
52,M,231.95,2000,Big Sur Marathon,US,2392
29,M,232,2000,Big Sur Marathon,US,2392
53,M,232.0667,2000,Big Sur Marathon,US,2392
49,M,232.1333,2000,Big Sur Marathon,US,2392
31,M,232.2167,2000,Big Sur Marathon,US,2392
24,F,232.2333,2000,Big Sur Marathon,US,2392
31,F,232.2667,2000,Big Sur Marathon,US,2392
41,F,232.2833,2000,Big Sur Marathon,US,2392
42,F,232.4167,2000,Big Sur Marathon,US,2392
44,M,232.4167,2000,Big Sur Marathon,US,2392
39,M,232.45,2000,Big Sur Marathon,US,2392
59,M,232.4667,2000,Big Sur Marathon,US,2392
40,M,232.4833,2000,Big Sur Marathon,US,2392
52,M,232.4833,2000,Big Sur Marathon,US,2392
